cat,name,model,url,imgs,nkv,cov,spec,ids,famx,slugx
프레스,80톤 전자동 형광(XRF) 압편기(정밀제어형),FTP-80X,http://www.henchld.com/ProductDetail/11973506.html,,24,1.0,"{""Instrument model"": ""FTP-80X"", ""Pressure range"": ""1-80T"", ""Piston diameter"": ""Φ200mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Material"": ""9Cr18MoV 고경도 스테인리스강"", ""Mold specifications"": ""40-32mm/32-24mm"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Mold type"": ""붕산 금형 기본 · 스틸링/평판/플라스틱링/알루미늄컵 금형 옵션"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Setting method"": ""터치스크린 조작"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Demoulding mode"": ""탈형 버튼으로 자동 탈형"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 문"", ""Cylinder limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""700W"", ""Cylinder stroke"": ""≤50mm"", ""Dimensions"": ""400×560×750mm"", ""Weight"": ""350kg""}",,P7-fluoro,fluorometer-press-ftp-80x
프레스,300℃ 수동 일체형 가열 압편기,HPC-800D/D1/D2,http://www.henchld.com/ProductDetail/4234385.html,,26,1.0,"{""Instrument model"": ""HPC-800D/D1/D2"", ""Pressure range"": ""0-10T"", ""Piston diameter"": ""65mm"", ""Cylinder stroke"": ""60mm"", ""Temperature control by thermostat"": ""5단 조절(연속/분할) 승온·보온·자연 냉각 · 30단 및 승온속도 옵션"", ""Heating range"": ""300℃"", ""Die size"": ""150×150/180×180/200×200mm"", ""Valid space"": ""150×60/180×60/200×60mm"", ""Pressure and temperature control"": ""0.1T/±1℃"", ""Pressure holding time"": ""무제한(수동 감압)"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Pressure conversion"": ""PCB 제어 프로그램이 시료 압강 자동 환산·표시(MPa)"", ""Heating plate type"": ""4주 위치결정 단열 설계"", ""Lower plate heating"": ""상판 스크루 현수 설계 · 도금 연마 패널"", ""Heating core material"": ""알루미늄 가열 코어"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Heat insulation method"": ""수입 마이카 단열판"", ""Cooling method"": ""벽걸이 공랭기 기본"", ""Safety configuration"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Power supply"": ""220V(50/60Hz) · 110V 옵션"", ""Equipment power"": ""1300W/1900W"", ""Host size"": ""300×360×440mm/380×400×440mm"", ""Weight"": ""60kg/62kg"", ""Control panel"": ""제어 패널 폭 확장 주문 대응"", ""Column extension"": ""온도컨트롤러 원격 제어 옵션"", ""Dimensions"": ""300×360×440mm/380×400×440mm""}",,P6-hot,hot-pellet-press-hpc-800d-300
프레스,500℃ 수동 일체형 가열 압편기,HPC-800EG/FG,http://www.henchld.com/ProductDetail/10925877.html,,23,1.0,"{""Instrument model"": ""HPC-800EG/FG"", ""Pressure range"": ""0-24T/30T"", ""Piston diameter"": ""95/110mm"", ""Cylinder stroke"": ""60mm"", ""Heating range"": ""500℃"", ""Die size"": ""300×300mm/400×400mm"", ""Valid space"": ""300×60mm/400×60mm"", ""Pressure and temperature control"": ""0.1T/±1℃"", ""Pressure holding time"": ""무제한(수동 감압)"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Pressure conversion"": ""PCB 제어 프로그램이 시료 압강 자동 환산·표시(MPa)"", ""Heating plate type"": ""4주 위치결정 단열 설계"", ""Lower plate heating"": ""상판 스크루 현수 설계 · 도금 연마 패널"", ""Heat insulation method"": ""수입 마이카 단열판"", ""Safety configuration"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Power supply"": ""220V(50/60Hz) · 110V 옵션"", ""Equipment power"": ""2500W/5100W"", ""Host size"": ""455×410×455mm/560×600×625mm"", ""Weight"": ""290kg/420kg"", ""Control panel"": ""제어 패널 폭 확장 주문 대응"", ""Column extension"": ""온도컨트롤러 원격 제어 옵션"", ""Dimensions"": ""455×410×455mm/560×600×625mm""}",,P6-hot,hot-pellet-press-hpc-800eg
프레스,500℃ 수동 분리형 가열 압편기,YPH-800EG/FG,http://www.henchld.com/ProductDetail/4234414.html,,26,1.0,"{""Instrument model"": ""YPH-800EG/FG"", ""Pressure range"": ""0-30T"", ""Piston diameter"": ""110mm"", ""Cylinder stroke"": ""50mm"", ""Temperature control by thermostat"": ""5단 조절(연속/분할) 승온·보온"", ""Heating range"": ""실온~500℃"", ""Die size"": ""300×300mm/400×400mm"", ""Valid space"": ""300/400mm×140mm"", ""Pressure and temperature control"": ""0.1T/±1℃"", ""Pressure holding time"": ""무제한(수동 감압)"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Pressure conversion"": ""PCB 제어 프로그램이 시료 압강 자동 환산·표시(MPa)"", ""Heating plate type"": ""4주 위치결정 단열 설계"", ""Lower plate heating"": ""상판 스크루 현수 설계 · 도금 연마 패널"", ""Heating core material"": ""500℃(구리 코어)"", ""Heat insulation method"": ""수입 마이카 단열판"", ""Cooling method"": ""500℃ 사양 수냉기 기본"", ""Safety configuration"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Power supply"": ""220V(50/60Hz) · 110V 옵션"", ""Equipment power"": ""2500W/5100W"", ""Host size"": ""450×260×725mm"", ""Controller size"": ""230×270×180mm"", ""Weight"": ""395kg/455kg"", ""Control panel"": ""제어 패널 폭 확장 주문 대응"", ""Column extension"": ""온도컨트롤러 원격 제어 옵션"", ""Dimensions"": ""450×260×725mm""}",,P6-hot,hot-pellet-press-yph-800eg
프레스,원형 수동 가열 압편기 300/500℃,YPH-800A/AG,http://www.henchld.com/ProductDetail/11973636.html,,26,1.0,"{""Instrument model"": ""YPH-800A/AG"", ""Pressure range"": ""0-24T"", ""Piston diameter"": ""95mm"", ""Cylinder stroke"": ""30mm"", ""Temperature control by thermostat"": ""5단 조절(연속/분할) 승온·보온·자연 냉각 · 30단 및 승온속도 옵션"", ""Heating range"": ""300℃/500℃"", ""Die size"": ""1-20mm(주문 제작)"", ""Valid space"": ""원통형 챔버"", ""Pressure and temperature control"": ""0.1T/±1℃"", ""Pressure holding time"": ""무제한(수동 감압)"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Pressure conversion"": ""PCB 제어 프로그램이 시료 압강 자동 환산·표시(MPa)"", ""Heating plate type"": ""4주 위치결정 단열 설계"", ""Lower plate heating"": ""상판 스크루 현수 설계 · 도금 연마 패널"", ""Heating core material"": ""300℃(알루미늄 코어) / 500℃(구리 코어)"", ""Heat insulation method"": ""수입 마이카 단열판"", ""Cooling method"": ""500℃ 사양 수냉기 기본"", ""Safety configuration"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Power supply"": ""220V(50/60Hz) · 110V 옵션"", ""Equipment power"": ""600/1000W"", ""Host size"": ""245×180×420mm"", ""Controller size"": ""230×270×180mm(3.5kg)"", ""Weight"": ""50kg"", ""Control panel"": ""제어 패널 폭 확장 주문 대응"", ""Column extension"": ""온도컨트롤러 원격 제어 옵션"", ""Dimensions"": ""245×180×420mm""}",,P6-hot,hot-pellet-press-yph-800a
프레스,500℃ 전자동 가열 압편기 폭 300mm,HZT-800EG,http://www.henchld.com/ProductDetail/4234664.html,,27,1.0,"{""Instrument model"": ""HZT-800EG"", ""Pressure range"": ""0-30T"", ""Piston diameter"": ""110mm"", ""Cylinder stroke"": ""≤60mm"", ""Temperature control by thermostat"": ""30단 조절(연속/분할) 승온·보온 · 승온속도 제어 옵션"", ""Pressure mode"": ""30단 조절(연속/분할) 압력 제어"", ""Heating range"": ""500℃"", ""Die size"": ""300×300mm"", ""Valid space"": ""300×60mm"", ""Pressure and temperature control accuracy"": ""0.1T/±1℃"", ""Heat holding time"": ""무제한 · 설정 온도 도달 시 가열 정지"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Pressure conversion"": ""PCB 제어 프로그램이 시료 압강 환산·표시(MPa)"", ""Heating core material"": ""4주 위치결정 단열 설계 · 상하판 가열 · 상판 스크루"", ""Overall structure"": ""도금 연마 패널"", ""Heat insulation method"": ""수입 마이카 단열판"", ""Cooling method"": ""수냉기 기본"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Safety configuration"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Completion alarm"": ""보온·보압 종료 시 알림음"", ""Power supply"": ""220V(50/60Hz) · 110V 옵션"", ""Equipment power"": ""4500W"", ""Dimensions"": ""440×460×620mm"", ""Weight"": ""310kg"", ""Control panel"": ""제어 패널 폭 확장 주문 대응"", ""Column extension"": ""온도컨트롤러 원격 제어 옵션""}",,P6-hot,hot-pellet-press-hzt-800eg
프레스,500℃ 전자동 가열 압편기 폭 400mm,HZT-800FG,http://www.henchld.com/ProductDetail/10377174.html,,26,1.0,"{""Instrument model"": ""HZT-800FG"", ""Pressure range"": ""0-40T"", ""Piston diameter"": ""130mm"", ""Cylinder stroke"": ""≤60mm"", ""Heating range"": ""실온~500℃"", ""Temperature control by thermostat"": ""30단 조절(연속/분할) 승온·보온·자연 냉각 · 승온속도 제어 옵션"", ""Die size"": ""400×400mm"", ""Valid space"": ""400×60m"", ""Pressure and temperature control accuracy"": ""0.1T/±1℃"", ""Heat holding time"": ""무제한 · 설정 온도 도달 시 가열 정지"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Pressure conversion"": ""PCB 제어 프로그램이 시료 압강 환산·표시(MPa)"", ""Heating core material"": ""4주 위치결정 단열 설계 · 상하판 가열 · 상판 스크루"", ""Overall structure"": ""도금 연마 패널"", ""Heat insulation method"": ""수입 마이카 단열판"", ""Cooling method"": ""벽걸이 공랭기 기본"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Safety configuration"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Completion alarm"": ""보온·보압 종료 시 알림음"", ""Power supply"": ""220V(50/60Hz) · 110V 옵션"", ""Equipment power"": ""5500W"", ""Dimensions"": ""540×560×620mm"", ""Weight"": ""430kg"", ""Control panel"": ""제어 패널 폭 확장 주문 대응"", ""Column extension"": ""온도컨트롤러 원격 제어 옵션""}",,P6-hot,hot-pellet-press-hzt-800fg
프레스,글로브박스 전용 가열 압편기,VH-25T,http://www.henchld.com/ProductDetail/6596208.html,,13,1.0,"{""Instrument model"": ""VH-25T"", ""Pressure range"": ""0-25T"", ""Pressure process"": ""프로그램 승압 → 프로그램 보압 → 프로그램 감압"", ""Pressure holding time"": ""0~999분 59초"", ""Intelligent temperature controller temperature range"": ""실온~500℃"", ""Heating plate"": ""180×180mm · 200×200mm"", ""Glovebox material"": ""SUS 304 스테인리스"", ""Chamber room size"": ""780×650×700mm"", ""Antechamber size"": ""Φ240×260mm"", ""Vacuum degree"": ""-0.1MPa"", ""Dimensions"": ""1200×950×1800mm(L×W×H)"", ""Power supply"": ""220V / 50Hz"", ""Heating range"": ""실온~500℃""}",,P6-hot,hot-pellet-press-vh-25t
프레스,진공 자동 열압기 VHP-200D,VHP-200D,http://www.henchld.com/ProductDetail/9361017.html,,28,1.0,"{""Instrument model"": ""VHP-200D"", ""Pressure range"": ""0-25T/0-10T"", ""Heating plate size"": ""200×200mm"", ""Heating range"": ""실온~300℃"", ""Pressure mode"": ""자동 가압 / 완속 가압"", ""Pressure and temperature control accuracy"": ""0.1T/±1℃"", ""Pressure process"": ""프로그램 30단 자동 가압 → 자동/정밀 보압 → 타이머 감압"", ""Pressure holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Pressure conversion"": ""시료 압강 실시간 자동 계산(MPa)"", ""Control panel"": ""7인치 터치 LCD"", ""Touch module"": ""압력/온도/데이터 관리 모듈 · 중/영 전환"", ""Vacuum degree"": ""-0.095MPa"", ""Temperature control system"": ""프로그램 30단 가열 · 자동 승온/보온"", ""Heating rate"": ""분당 승온 속도 설정(℃/min)"", ""Heat holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Heating plate type"": ""양면 평판 가열·가압 · 상판 고정 · 연마 패널"", ""Heating core material"": ""알루미늄 코어"", ""Heat insulation method"": ""수입 단열판"", ""Safety protection"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""설정 안전값 초과 시 자동 감압 + 비상정지"", ""High temperature safety"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Power supply"": ""220V(50/60Hz) · 누전 차단 내장"", ""Completion alarm"": ""보온·보압 종료 시 알림음"", ""Cooling method"": ""수냉기 옵션"", ""Equipment power"": ""2400W"", ""Dimensions"": ""650×650×790mm"", ""Weight"": ""290kg"", ""Purge gas"": ""헬륨·네온·아르곤·질소·크립톤·크세논·수소 등 불활성 가스""}",,P9-vacuum,vacuum-hot-press-vhp-200d
프레스,진공 자동 열압기 VHP-300E,VHP-300E,http://www.henchld.com/ProductDetail/10367006.html,,27,1.0,"{""Instrument model"": ""VHP-300E"", ""Pressure range"": ""0-30T"", ""Heating plate size"": ""300×300mm"", ""Heating range"": ""실온~300℃"", ""Pressure mode"": ""자동 가압 / 완속 가압"", ""Pressure and temperature control accuracy"": ""0.1T/±1℃"", ""Pressure process"": ""프로그램 30단 자동 가압 → 자동/정밀 보압 → 타이머 감압"", ""Pressure holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Pressure conversion"": ""시료 압강 실시간 자동 계산(MPa)"", ""Control panel"": ""7인치 터치 LCD"", ""Touch module"": ""압력/온도/데이터 관리 모듈 · 중/영 전환"", ""Vacuum degree"": ""-0.095 MPa(진공펌프 수동 기동 · 진공도 직접 제어)"", ""Heating rate"": ""분당 승온 속도 설정(℃/min)"", ""Temperature control system"": ""프로그램 30단 가열 · 자동 승온/보온"", ""Heat holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Heating plate type"": ""양면 평판 가열·가압 · 상판 고정 · 연마 패널"", ""Heating core material"": ""알루미늄 코어"", ""Heat insulation method"": ""수입 단열판"", ""Safety protection"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""설정 안전값 초과 시 자동 감압 + 비상정지"", ""High temperature safety"": ""금형 온도 50℃ 초과 시 컨트롤러가 화상 주의 경고"", ""Completion alarm"": ""보온·보압 종료 시 알림음"", ""Power supply"": ""220V(50/60Hz) · 누전 차단 내장"", ""Equipment power"": ""3000W"", ""Weight"": ""420kg"", ""Dimensions"": ""730×730×790mm"", ""Purge gas"": ""헬륨·네온·아르곤·질소·크립톤·크세논·수소 등 불활성 가스""}",,P9-vacuum,vacuum-hot-press-vhp-300e
기타,수동 전지 절편기,CMS-20,http://www.henchld.com/ProductDetail/11799064.html,,8,1.0,"{""Instrument model"": ""CMS-20"", ""Material"": ""3Cr13 금형강(담금질)"", ""Punching pressure"": ""최대 200kg"", ""Stroke"": ""최대 16mm"", ""Slice size"": ""Φ3~24mm(주문 제작)"", ""Dimensions"": ""110×170×290mm"", ""Weight"": ""9.8kg"", ""Standard tool head"": ""Φ12 · 16mm""}",,Z-slicer,electrode-slicer-cms-20
다이/몰드,31–40mm 사각 압편 금형,HMF-D,http://www.henchld.com/ProductDetail/4235178.html,,7,1.0,"{""Instrument model"": ""HMF-D"", ""Material"": ""9Cr18"", ""Indenter hardness"": ""HRC58"", ""Sample size"": ""32×32 · 35×35 · 30×30"", ""Cavity depth"": ""45mm"", ""Dimensions"": ""Φ88×150mm(L×N)"", ""Weight"": ""5.5kg""}",,D3-square,square-die-hmf-31-40
다이/몰드,151–200mm 조립식 사각 금형,HMF-H,http://www.henchld.com/ProductDetail/6603324.html,,7,1.0,"{""Instrument model"": ""HMF-H"", ""Indenter hardness"": ""HRC58"", ""Material"": ""9Cr13"", ""Sample size"": ""장변 151 - 200mm"", ""Cavity depth"": ""60mm"", ""Dimensions"": ""220×160mm(L×H)"", ""Weight"": ""28kg""}",,D3-square,square-die-hmf-151-200
